-0.00035400000,9.20000,-6.00000
-0.00035200000,9.20000,-6.00000
-0.00035000000,9.20000,-6.00000
-0.00034800000,9.20000,-6.00000
-0.00034600000,9.20000,-6.00000
-0.00034400000,9.20000,-6.00000
-0.00034200000,9.20000,-6.00000
-0.00034000000,9.20000,-6.00000
-0.00033800000,9.40000,-6.00000
-0.00033600000,9.20000,-6.00000
-0.00033400000,9.20000,-6.00000
-0.00033200000,9.20000,-6.00000
-0.00033000000,9.20000,-6.00000
-0.00032800000,9.20000,-6.00000
-0.00032600000,9.20000,-6.00000
-0.00032400000,9.20000,-6.00000
-0.00032200000,9.20000,-6.00000
-0.00032000000,9.20000,-5.80000
-0.00031800000,9.20000,-6.00000
-0.00031600000,9.20000,-6.00000
-0.00031400000,9.20000,-6.00000
-0.00031200000,9.20000,-6.00000
-0.00031000000,9.20000,-6.00000
-0.00030800000,9.20000,-6.00000
-0.00030600000,9.20000,-6.00000
-0.00030400000,9.20000,-6.00000
-0.00030200000,9.20000,-6.00000
-0.00030000000,9.20000,-6.00000
-0.00029800000,9.20000,-6.00000
-0.00029600000,9.20000,-6.00000
-0.00029400000,9.20000,-6.00000
-0.00029200000,9.20000,-6.00000
-0.00029000000,9.20000,-6.00000
-0.00028800000,9.20000,-6.00000
-0.00028600000,9.20000,-6.00000
-0.00028400000,9.20000,-5.80000
-0.00028200000,9.20000,-6.00000
-0.00028000000,9.20000,-6.00000
-0.00027800000,9.20000,-6.00000
-0.00027600000,9.20000,-6.00000
-0.00027400000,9.20000,-6.00000
-0.00027200000,9.20000,-6.00000
-0.00027000000,9.20000,-6.00000
-0.00026800000,9.20000,-6.00000
-0.00026600000,9.20000,-6.00000
-0.00026400000,9.20000,-6.00000
-0.00026200000,9.20000,-6.00000
-0.00026000000,9.40000,-6.00000
-0.00025800000,9.20000,-6.00000
-0.00025600000,9.20000,-6.00000
-0.00025400000,9.20000,-6.00000
-0.00025200000,9.20000,-6.00000
-0.00025000000,9.20000,-6.00000
-0.00024800000,9.20000,-6.00000
-0.00024600000,9.20000,-6.00000
-0.00024400000,9.20000,-6.00000
-0.00024200000,9.20000,-6.00000
-0.00024000000,9.20000,-5.80000
-0.00023800000,9.20000,-6.00000
-0.00023600000,9.20000,-6.00000
-0.00023400000,9.20000,-6.00000
-0.00023200000,9.20000,-6.00000
-0.00023000000,9.20000,-6.00000
-0.00022800000,9.20000,-6.00000
-0.00022600000,9.20000,-6.00000
-0.00022400000,9.20000,-6.00000
-0.00022200000,9.20000,-6.00000
-0.00022000000,9.20000,-6.00000
-0.00021800000,9.20000,-6.00000
-0.00021600000,9.20000,-6.00000
-0.00021400000,9.20000,-6.00000
-0.00021200000,9.20000,-6.00000
-0.00021000000,9.20000,-6.00000
-0.00020800000,9.20000,-6.00000
-0.00020600000,9.20000,-6.00000
-0.00020400000,9.20000,-6.00000
-0.00020200000,9.20000,-6.00000
-0.00020000000,9.20000,-6.00000
-0.00019800000,9.20000,-6.00000
-0.00019600000,9.20000,-6.00000
-0.00019400000,9.20000,-6.00000
-0.00019200000,9.20000,-6.00000
-0.00019000000,9.20000,-6.00000
-0.00018800000,9.20000,-6.00000
-0.00018600000,9.20000,-6.00000
-0.00018400000,9.20000,-6.00000
-0.00018200000,9.20000,-6.00000
-0.00018000000,9.20000,-6.00000
-0.00017800000,9.20000,-6.00000
-0.00017600000,9.20000,-6.00000
-0.00017400000,9.20000,-6.00000
-0.00017200000,9.20000,-6.00000
-0.00017000000,9.20000,-6.00000
-0.00016800000,9.20000,-6.00000
-0.00016600000,9.20000,-6.00000
-0.00016400000,9.20000,-6.00000
-0.00016200000,9.20000,-6.00000
-0.00016000000,9.20000,-5.80000
-0.00015800000,9.20000,-6.00000
-0.00015600000,9.20000,-6.00000
-0.00015400000,9.20000,-6.00000
-0.00015200000,9.20000,-6.00000
-0.00015000000,9.20000,-5.80000
-0.00014800000,9.20000,-6.00000
-0.00014600000,9.20000,-6.00000
-0.00014400000,9.20000,-6.00000
-0.00014200000,9.20000,-6.00000
-0.00014000000,9.20000,-6.00000
-0.00013800000,9.20000,-6.00000
-0.00013600000,9.20000,-6.00000
-0.00013400000,9.20000,-6.00000
-0.00013200000,9.20000,-6.00000
-0.00013000000,9.20000,-5.80000
-0.00012800000,9.20000,-6.00000
-0.00012600000,9.20000,-6.00000
-0.00012400000,9.20000,-6.00000
-0.00012200000,9.20000,-6.00000
-0.00012000000,9.20000,-6.00000
-0.00011800000,9.20000,-6.00000
-0.00011600000,9.20000,-6.00000
-0.00011400000,9.20000,-6.00000
-0.00011200000,9.20000,-6.00000
-0.00011000000,9.20000,-6.00000
-0.00010800000,9.20000,-6.00000
-0.00010600000,9.20000,-6.00000
-0.00010400000,9.20000,-6.00000
-0.00010200000,9.20000,-6.00000
-0.00010000000,9.20000,-6.00000
-0.00009800000,9.20000,-6.00000
-0.00009600000,9.20000,-6.00000
-0.00009400000,9.20000,-6.00000
-0.00009200000,9.20000,-6.00000
-0.00009000000,9.20000,-6.00000
-0.00008800000,9.20000,-6.00000
-0.00008600000,9.20000,-6.00000
-0.00008400000,9.20000,-6.00000
-0.00008200000,9.20000,-6.00000
-0.00008000000,9.20000,-6.00000
-0.00007800000,9.40000,-6.00000
-0.00007600000,9.20000,-6.00000
-0.00007400000,9.20000,-6.00000
-0.00007200000,9.20000,-6.00000
-0.00007000000,9.20000,-5.80000
-0.00006800000,9.20000,-6.00000
-0.00006600000,9.20000,-6.00000
-0.00006400000,9.20000,-5.80000
-0.00006200000,9.20000,-6.00000
-0.00006000000,9.20000,-6.00000
-0.00005800000,9.20000,-6.00000
-0.00005600000,9.20000,-6.00000
-0.00005400000,9.20000,-6.00000
-0.00005200000,9.20000,-6.00000
-0.00005000000,9.20000,-6.00000
-0.00004800000,9.20000,-6.00000
-0.00004600000,9.20000,-5.80000
-0.00004400000,9.20000,-6.00000
-0.00004200000,9.20000,-6.00000
-0.00004000000,9.20000,-6.00000
-0.00003800000,9.20000,-6.00000
-0.00003600000,9.20000,-6.00000
-0.00003400000,9.20000,-6.00000
-0.00003200000,9.20000,-6.00000
-0.00003000000,9.20000,-6.00000
-0.00002800000,9.20000,-6.00000
-0.00002600000,9.20000,-6.00000
-0.00002400000,9.20000,-6.00000
-0.00002200000,9.20000,-6.00000
-0.00002000000,9.20000,-6.00000
-0.00001800000,9.20000,-6.00000
-0.00001600000,9.20000,-6.00000
-0.00001400000,9.20000,-6.00000
-0.00001200000,9.20000,-6.00000
-0.00001000000,9.20000,-6.00000
-0.00000800000,9.20000,-6.00000
-0.00000600000,9.20000,-5.80000
-0.00000400000,9.20000,-6.00000
-0.00000200000,9.20000,-6.00000
0.00000000000,14.20000,-0.20000
0.00000200000,16.20000,3.60000
0.00000400000,14.60000,3.80000
0.00000600000,3.20000,3.80000
0.00000800000,0.40000,4.60000
0.00001000000,0.20000,5.40000
0.00001200000,0.20000,5.80000
0.00001400000,0.40000,5.80000
0.00001600000,0.40000,6.00000
0.00001800000,0.40000,6.00000
0.00002000000,0.20000,6.00000
0.00002200000,0.40000,6.00000
0.00002400000,0.40000,6.00000
0.00002600000,0.20000,6.00000
0.00002800000,0.40000,6.00000
0.00003000000,0.40000,6.20000
0.00003200000,0.20000,6.20000
0.00003400000,0.20000,6.00000
0.00003600000,0.40000,6.00000
0.00003800000,0.20000,6.00000
0.00004000000,0.40000,6.00000
0.00004200000,0.20000,6.20000
0.00004400000,0.20000,6.00000
0.00004600000,0.20000,6.20000
0.00004800000,0.20000,6.00000
0.00005000000,0.40000,6.00000
0.00005200000,0.20000,6.00000
0.00005400000,0.20000,6.00000
0.00005600000,0.20000,6.00000
0.00005800000,0.20000,6.20000
0.00006000000,0.40000,6.00000
0.00006200000,0.20000,6.00000
0.00006400000,0.20000,6.20000
0.00006600000,0.20000,6.20000
0.00006800000,0.20000,6.00000
0.00007000000,0.20000,6.00000
0.00007200000,0.20000,6.00000
0.00007400000,0.20000,6.00000
0.00007600000,0.20000,6.00000
0.00007800000,0.20000,6.00000
0.00008000000,0.20000,6.00000
0.00008200000,0.20000,6.00000
0.00008400000,0.20000,6.00000
0.00008600000,0.20000,6.00000
0.00008800000,0.20000,6.00000
0.00009000000,0.20000,6.00000
0.00009200000,0.20000,6.20000
0.00009400000,0.20000,6.20000
0.00009600000,0.20000,6.00000
0.00009800000,0.20000,6.00000
0.00010000000,0.20000,6.00000
0.00010200000,0.20000,6.00000
0.00010400000,0.20000,6.00000
0.00010600000,0.20000,6.00000
0.00010800000,0.20000,6.00000
0.00011000000,0.20000,6.00000
0.00011200000,0.20000,6.20000
0.00011400000,0.20000,6.00000
0.00011600000,0.20000,6.00000
0.00011800000,0.20000,6.20000
0.00012000000,0.20000,6.00000
0.00012200000,0.20000,6.00000
0.00012400000,0.20000,6.20000
0.00012600000,0.20000,6.00000
0.00012800000,0.20000,6.20000
0.00013000000,0.20000,6.20000
0.00013200000,0.20000,6.00000
0.00013400000,0.00,6.00000
0.00013600000,0.20000,6.00000
0.00013800000,0.20000,6.20000
0.00014000000,0.20000,6.20000
0.00014200000,0.20000,6.00000
0.00014400000,0.20000,6.00000
0.00014600000,0.20000,6.20000
0.00014800000,0.00,6.00000
0.00015000000,0.20000,6.20000
0.00015200000,0.00,6.00000
0.00015400000,0.00,6.20000
0.00015600000,0.20000,6.20000
0.00015800000,0.20000,6.00000
0.00016000000,0.20000,6.00000
0.00016200000,0.00,6.00000
0.00016400000,0.00,6.20000
0.00016600000,0.20000,6.20000
0.00016800000,0.20000,6.00000
0.00017000000,0.00,6.20000
0.00017200000,0.20000,6.20000
0.00017400000,0.20000,6.20000
0.00017600000,0.20000,6.00000
0.00017800000,0.20000,6.00000
0.00018000000,0.20000,6.00000
0.00018200000,0.20000,6.00000
0.00018400000,0.00,6.00000
0.00018600000,0.00,6.00000
0.00018800000,0.20000,6.00000
0.00019000000,0.20000,6.00000
0.00019200000,0.20000,6.00000
0.00019400000,0.00,6.00000
0.00019600000,0.00,6.00000
0.00019800000,0.20000,6.00000
0.00020000000,0.20000,6.00000
0.00020200000,0.20000,6.00000
0.00020400000,0.20000,6.00000
0.00020600000,0.20000,6.20000
0.00020800000,0.20000,6.20000
0.00021000000,0.00,6.20000
0.00021200000,0.20000,6.00000
0.00021400000,0.20000,6.00000
0.00021600000,0.00,6.20000
0.00021800000,0.20000,6.20000
0.00022000000,0.20000,6.20000
0.00022200000,0.20000,6.00000
0.00022400000,0.00,6.00000
0.00022600000,0.00,6.20000
0.00022800000,0.20000,6.00000
0.00023000000,0.00,6.00000
0.00023200000,0.00,6.00000
0.00023400000,0.20000,6.00000
0.00023600000,0.20000,6.00000
0.00023800000,0.20000,6.00000
0.00024000000,0.20000,6.00000
0.00024200000,0.20000,6.20000
0.00024400000,0.20000,6.20000
0.00024600000,0.20000,6.20000
0.00024800000,0.00,6.00000
0.00025000000,0.20000,6.00000
0.00025200000,0.00,6.00000
0.00025400000,0.00,6.00000
0.00025600000,0.00,6.20000
0.00025800000,0.00,6.20000
0.00026000000,0.20000,6.00000
0.00026200000,0.00,6.20000
0.00026400000,0.00,6.00000
0.00026600000,0.20000,6.20000
0.00026800000,0.20000,6.00000
0.00027000000,0.20000,6.00000
0.00027200000,0.20000,6.00000
0.00027400000,0.00,6.20000
0.00027600000,0.00,6.00000
0.00027800000,0.20000,6.00000
0.00028000000,0.20000,6.00000
0.00028200000,0.20000,6.00000
0.00028400000,0.20000,6.00000
0.00028600000,0.20000,6.00000
0.00028800000,0.00,6.00000
0.00029000000,0.00,6.00000
0.00029200000,0.20000,6.20000
0.00029400000,0.20000,6.00000
0.00029600000,0.20000,6.00000
0.00029800000,0.20000,6.00000
0.00030000000,0.20000,6.00000
0.00030200000,0.20000,6.20000
0.00030400000,0.00,6.20000
0.00030600000,0.20000,6.00000
0.00030800000,0.20000,6.00000
0.00031000000,0.00,6.20000
0.00031200000,0.00,6.00000
0.00031400000,0.00,6.00000
0.00031600000,0.20000,6.00000
0.00031800000,0.00,6.20000
0.00032000000,0.00,6.00000
0.00032200000,0.00,6.00000
0.00032400000,0.20000,6.00000
0.00032600000,0.20000,6.00000
0.00032800000,0.00,6.20000
0.00033000000,0.20000,6.20000
0.00033200000,0.20000,6.00000
0.00033400000,0.20000,6.00000
0.00033600000,0.20000,6.00000
0.00033800000,0.00,6.00000
0.00034000000,0.00,6.00000
0.00034200000,0.20000,6.00000
0.00034400000,0.00,6.20000
0.00034600000,0.20000,6.00000
0.00034800000,0.20000,6.20000
0.00035000000,0.00,6.20000
0.00035200000,0.20000,6.20000
0.00035400000,0.20000,6.00000
0.00035600000,0.00,6.00000
0.00035800000,0.00,6.20000
0.00036000000,0.00,6.00000
0.00036200000,0.20000,6.00000
0.00036400000,0.00,6.20000
0.00036600000,0.00,6.00000
0.00036800000,0.00,6.00000
0.00037000000,0.20000,6.00000
0.00037200000,0.00,6.00000
0.00037400000,0.00,6.00000
0.00037600000,0.20000,6.20000
0.00037800000,0.20000,6.00000
0.00038000000,0.20000,6.00000
0.00038200000,0.20000,6.00000
0.00038400000,0.20000,6.00000
0.00038600000,0.00,6.00000
0.00038800000,0.20000,6.00000
0.00039000000,0.20000,6.00000
0.00039200000,0.00,6.00000
0.00039400000,0.00,6.00000
0.00039600000,0.00,6.00000
0.00039800000,0.00,6.00000
0.00040000000,0.20000,6.00000
0.00040200000,0.20000,6.00000
0.00040400000,0.00,6.00000
0.00040600000,0.20000,6.20000
0.00040800000,0.00,6.20000
0.00041000000,0.00,6.00000
0.00041200000,0.20000,6.00000
0.00041400000,0.00,6.00000
0.00041600000,0.20000,6.00000
0.00041800000,0.00,6.20000
0.00042000000,0.20000,6.00000
0.00042200000,0.20000,6.20000
0.00042400000,0.20000,6.00000
0.00042600000,0.20000,6.20000
0.00042800000,0.00,6.00000
0.00043000000,0.20000,6.00000
0.00043200000,0.20000,6.00000
0.00043400000,0.00,6.00000
0.00043600000,0.00,6.20000
0.00043800000,0.20000,6.20000
0.00044000000,0.20000,6.20000
0.00044200000,0.00,6.20000
0.00044400000,0.00,6.00000
0.00044600000,0.00,6.00000
0.00044800000,0.20000,6.20000
0.00045000000,0.00,6.00000
0.00045200000,0.20000,6.20000
0.00045400000,0.00,6.00000
0.00045600000,0.20000,6.00000
0.00045800000,0.00,6.20000
0.00046000000,0.00,6.20000
0.00046200000,0.00,6.20000
0.00046400000,0.00,6.20000
0.00046600000,0.20000,6.00000
0.00046800000,0.00,6.00000
0.00047000000,0.20000,6.20000
0.00047200000,0.00,6.20000
0.00047400000,0.00,6.20000
0.00047600000,0.20000,6.00000
0.00047800000,0.00,6.00000
0.00048000000,0.00,6.00000
0.00048200000,0.00,6.00000
0.00048400000,0.00,6.00000
0.00048600000,0.20000,6.00000
0.00048800000,0.00,6.00000
0.00049000000,0.00,6.20000
0.00049200000,0.20000,6.00000
0.00049400000,0.00,6.00000
0.00049600000,0.00,6.00000
0.00049800000,0.20000,6.00000
0.00050000000,0.20000,6.00000
0.00050200000,0.00,6.20000
0.00050400000,0.00,6.00000
0.00050600000,0.20000,6.00000
0.00050800000,0.00,6.20000
0.00051000000,0.20000,6.00000
0.00051200000,0.20000,6.00000
0.00051400000,0.20000,6.20000
0.00051600000,0.00,6.00000
0.00051800000,0.00,6.00000
0.00052000000,0.00,6.00000
0.00052200000,0.20000,6.00000
0.00052400000,0.00,6.20000
0.00052600000,0.00,6.00000
0.00052800000,0.20000,6.00000
0.00053000000,0.20000,6.00000
0.00053200000,0.20000,6.20000
0.00053400000,0.20000,6.00000
0.00053600000,0.20000,6.20000
0.00053800000,0.20000,6.20000
0.00054000000,0.20000,6.20000
0.00054200000,0.20000,6.00000
0.00054400000,0.00,6.20000
0.00054600000,0.00,6.20000
0.00054800000,0.00,6.00000
0.00055000000,0.00,6.00000
0.00055200000,0.00,6.00000
0.00055400000,0.20000,6.00000
0.00055600000,0.00,6.00000
0.00055800000,0.00,6.20000
0.00056000000,0.20000,6.00000
0.00056200000,0.00,6.00000
0.00056400000,0.00,6.00000
0.00056600000,0.20000,6.20000
0.00056800000,0.00,6.20000
0.00057000000,0.20000,6.20000
0.00057200000,0.20000,6.20000
0.00057400000,0.00,6.00000
0.00057600000,0.20000,6.00000
0.00057800000,0.00,6.20000
0.00058000000,0.20000,6.00000
0.00058200000,0.20000,6.20000
0.00058400000,0.20000,6.00000
0.00058600000,0.20000,6.00000
0.00058800000,0.20000,6.00000
0.00059000000,0.20000,6.20000
0.00059200000,0.00,6.00000
0.00059400000,0.00,6.20000
0.00059600000,0.20000,6.20000
0.00059800000,0.20000,6.20000
0.00060000000,0.00,6.00000
0.00060200000,0.00,6.20000
0.00060400000,0.00,6.00000
0.00060600000,0.00,6.20000
0.00060800000,0.20000,6.20000
0.00061000000,0.00,6.20000
0.00061200000,0.20000,6.20000
0.00061400000,0.00,6.20000
0.00061600000,0.20000,6.00000
0.00061800000,0.20000,6.00000
0.00062000000,0.00,6.00000
0.00062200000,0.20000,6.20000
0.00062400000,0.20000,6.00000
0.00062600000,0.00,6.00000
0.00062800000,0.00,6.00000
0.00063000000,0.00,6.20000
0.00063200000,0.00,6.00000
0.00063400000,0.20000,6.00000
0.00063600000,0.20000,6.00000
0.00063800000,0.00,6.20000
0.00064000000,0.00,6.20000
0.00064200000,0.00,6.00000
0.00064400000,0.00,6.20000
0.00064600000,0.20000,6.00000
0.00064800000,0.00,6.00000
0.00065000000,0.20000,6.20000
0.00065200000,0.00,6.20000
0.00065400000,0.20000,6.20000
0.00065600000,0.00,6.20000
0.00065800000,0.00,6.00000
0.00066000000,0.20000,6.00000
0.00066200000,0.20000,6.00000
0.00066400000,0.00,6.00000
0.00066600000,0.20000,6.20000
0.00066800000,0.00,6.00000
0.00067000000,0.00,6.00000
0.00067200000,0.00,6.00000
0.00067400000,0.00,6.00000
0.00067600000,0.20000,6.00000
0.00067800000,0.20000,6.20000
0.00068000000,0.00,6.00000
0.00068200000,0.00,6.20000
0.00068400000,0.00,6.00000
0.00068600000,0.00,6.00000
0.00068800000,0.00,6.20000
0.00069000000,0.00,6.20000
0.00069200000,0.20000,6.20000
0.00069400000,0.20000,6.20000
0.00069600000,0.20000,6.20000
0.00069800000,0.00,6.00000
0.00070000000,0.20000,6.20000
0.00070200000,0.20000,6.00000
0.00070400000,0.20000,6.20000
0.00070600000,0.00,6.00000
0.00070800000,0.20000,6.20000
0.00071000000,0.00,6.00000
0.00071200000,0.00,6.20000
0.00071400000,0.00,6.00000
0.00071600000,0.20000,6.00000
0.00071800000,0.00,6.20000
0.00072000000,0.20000,6.20000
0.00072200000,0.00,6.00000
0.00072400000,0.00,6.00000
0.00072600000,0.00,6.00000
0.00072800000,0.20000,6.00000
0.00073000000,0.00,6.20000
0.00073200000,0.00,6.00000
0.00073400000,0.00,6.20000
0.00073600000,0.20000,6.00000
0.00073800000,0.00,6.20000
0.00074000000,0.20000,6.00000
0.00074200000,0.00,6.20000
0.00074400000,0.00,6.20000
0.00074600000,0.20000,6.00000
0.00074800000,0.00,6.00000
0.00075000000,0.20000,6.20000
0.00075200000,0.20000,6.20000
0.00075400000,0.00,6.20000
0.00075600000,0.00,6.00000
0.00075800000,0.00,6.00000
0.00076000000,0.00,6.00000
0.00076200000,0.20000,6.00000
0.00076400000,0.00,6.00000
0.00076600000,0.00,6.20000
0.00076800000,0.00,6.20000
0.00077000000,0.00,6.20000
0.00077200000,0.00,6.20000
0.00077400000,0.00,6.00000
0.00077600000,0.20000,6.00000
0.00077800000,0.00,6.00000
0.00078000000,0.20000,6.00000
0.00078200000,0.00,6.20000
0.00078400000,0.00,6.00000
0.00078600000,0.00,6.20000
0.00078800000,0.00,6.00000
0.00079000000,0.00,6.00000
0.00079200000,0.20000,6.20000
0.00079400000,0.00,6.20000
0.00079600000,0.20000,6.20000
0.00079800000,0.20000,6.00000
0.00080000000,0.20000,6.20000
0.00080200000,0.00,6.20000
0.00080400000,0.20000,6.00000
0.00080600000,0.20000,6.20000
0.00080800000,0.00,6.00000
0.00081000000,0.00,6.20000
0.00081200000,0.00,6.00000
0.00081400000,0.00,6.00000
0.00081600000,0.00,6.20000
0.00081800000,0.00,6.00000
0.00082000000,0.20000,6.20000
0.00082200000,0.20000,6.00000
0.00082400000,0.00,6.00000
0.00082600000,0.20000,6.20000
0.00082800000,0.00,6.00000
0.00083000000,0.00,6.00000
0.00083200000,0.20000,6.00000
0.00083400000,0.00,6.00000
0.00083600000,0.00,6.00000
0.00083800000,0.00,6.20000
0.00084000000,0.00,6.20000
0.00084200000,0.20000,6.00000
0.00084400000,0.00,6.00000
0.00084600000,0.20000,6.20000
0.00084800000,0.00,6.20000
0.00085000000,0.00,6.20000
0.00085200000,0.20000,6.20000
0.00085400000,0.20000,6.20000
0.00085600000,0.20000,6.20000
0.00085800000,0.00,6.00000
0.00086000000,0.20000,6.00000
0.00086200000,0.00,6.00000
0.00086400000,0.00,6.20000
0.00086600000,0.20000,6.00000
0.00086800000,0.20000,6.20000
0.00087000000,0.20000,6.20000
0.00087200000,0.00,6.00000
0.00087400000,0.20000,6.20000
0.00087600000,0.20000,6.20000
0.00087800000,0.20000,6.00000
0.00088000000,0.20000,6.20000
0.00088200000,0.20000,6.20000
0.00088400000,0.00,6.20000
0.00088600000,0.00,6.20000
0.00088800000,0.00,6.20000
0.00089000000,0.00,6.00000
0.00089200000,0.00,6.00000
0.00089400000,0.20000,6.20000
0.00089600000,0.00,6.00000
0.00089800000,0.20000,6.00000
0.00090000000,0.00,6.00000
0.00090200000,0.00,6.00000
0.00090400000,0.20000,6.20000
0.00090600000,0.00,6.20000
0.00090800000,0.00,6.00000
0.00091000000,0.00,6.00000
0.00091200000,0.20000,6.00000
0.00091400000,0.00,6.00000
0.00091600000,0.20000,6.20000
0.00091800000,0.20000,6.00000
0.00092000000,0.20000,6.20000
0.00092200000,0.00,6.20000
0.00092400000,0.00,6.20000
0.00092600000,0.20000,6.00000
0.00092800000,0.20000,6.00000
0.00093000000,0.20000,6.20000
0.00093200000,0.00,6.20000
0.00093400000,0.00,6.00000
0.00093600000,0.20000,6.20000
0.00093800000,0.20000,6.00000
0.00094000000,0.00,6.00000
0.00094200000,0.20000,6.20000
0.00094400000,0.20000,6.20000
0.00094600000,0.20000,6.20000
0.00094800000,0.20000,6.20000
0.00095000000,0.00,6.20000
0.00095200000,0.00,6.20000
0.00095400000,0.00,6.00000
0.00095600000,0.00,6.00000
0.00095800000,0.20000,6.20000
0.00096000000,0.00,6.20000
0.00096200000,0.00,6.20000
0.00096400000,0.00,6.00000
0.00096600000,0.00,6.20000
0.00096800000,0.00,6.00000
0.00097000000,0.20000,6.00000
0.00097200000,0.20000,6.00000
0.00097400000,0.00,6.20000
0.00097600000,0.00,6.20000
0.00097800000,0.00,6.00000
0.00098000000,0.00,6.20000
0.00098200000,0.20000,6.20000
0.00098400000,0.00,6.00000
0.00098600000,0.00,6.20000
0.00098800000,0.00,6.20000
0.00099000000,0.00,6.00000
0.00099200000,0.00,6.20000
0.00099400000,0.00,6.20000
0.00099600000,0.20000,6.00000
0.00099800000,0.00,6.20000
0.00100000000,0.00,6.00000
0.00100200000,0.20000,6.00000
0.00100400000,0.00,6.20000
0.00100600000,0.00,6.00000
0.00100800000,0.20000,6.00000
0.00101000000,0.20000,6.20000
0.00101200000,0.20000,6.00000
0.00101400000,0.00,6.00000
0.00101600000,0.20000,6.20000
0.00101800000,0.00,6.20000
0.00102000000,0.20000,6.20000
0.00102200000,0.00,6.20000
0.00102400000,0.00,6.00000
0.00102600000,0.00,6.00000
0.00102800000,0.00,6.20000
0.00103000000,0.00,6.20000
0.00103200000,0.00,6.00000
0.00103400000,0.00,6.20000
0.00103600000,0.20000,6.00000
0.00103800000,0.00,6.20000
0.00104000000,0.20000,6.00000
0.00104200000,0.20000,6.20000
0.00104400000,0.20000,6.00000
0.00104600000,0.00,6.20000
0.00104800000,0.00,6.20000
0.00105000000,0.00,6.00000
0.00105200000,0.20000,6.20000
0.00105400000,0.20000,6.00000
0.00105600000,0.20000,6.20000
0.00105800000,0.00,6.00000
0.00106000000,0.00,6.20000
0.00106200000,0.00,6.20000
0.00106400000,0.20000,6.00000
0.00106600000,0.00,6.00000
0.00106800000,0.00,6.20000
0.00107000000,0.00,6.20000
0.00107200000,0.00,6.20000
0.00107400000,0.00,6.00000
0.00107600000,0.00,6.00000
0.00107800000,0.00,6.20000
0.00108000000,0.20000,6.00000
0.00108200000,0.20000,6.20000
0.00108400000,0.00,6.00000
0.00108600000,0.00,6.20000
0.00108800000,0.00,6.00000
0.00109000000,0.00,6.00000
0.00109200000,0.00,6.20000
0.00109400000,0.00,6.20000
0.00109600000,0.20000,6.00000
0.00109800000,0.00,6.20000
0.00110000000,0.20000,6.20000
0.00110200000,0.00,6.20000
0.00110400000,0.00,6.20000
0.00110600000,0.00,6.20000
0.00110800000,0.00,6.00000
0.00111000000,0.00,6.20000
0.00111200000,0.20000,6.00000
0.00111400000,0.00,6.20000
0.00111600000,0.00,6.20000
0.00111800000,0.00,6.20000
0.00112000000,0.00,6.00000
0.00112200000,0.00,6.20000
0.00112400000,0.00,6.00000
0.00112600000,0.20000,6.00000
0.00112800000,0.00,6.00000
0.00113000000,0.20000,6.20000
0.00113200000,0.00,6.00000
0.00113400000,0.00,6.00000
0.00113600000,0.20000,6.00000
0.00113800000,0.00,6.00000
0.00114000000,0.20000,6.20000
0.00114200000,0.00,6.20000
0.00114400000,0.20000,6.20000
0.00114600000,0.00,6.20000
0.00114800000,0.00,6.20000
0.00115000000,0.00,6.20000
0.00115200000,0.00,6.20000
0.00115400000,0.00,6.20000
0.00115600000,0.00,6.20000
0.00115800000,0.00,6.20000
0.00116000000,0.00,6.00000
0.00116200000,0.00,6.20000
0.00116400000,0.20000,6.20000
0.00116600000,0.00,6.20000
0.00116800000,0.00,6.20000
0.00117000000,0.00,6.20000
0.00117200000,0.00,6.20000
0.00117400000,0.00,6.20000
0.00117600000,0.00,6.20000
0.00117800000,0.20000,6.20000
0.00118000000,0.00,6.20000
0.00118200000,0.00,6.20000
0.00118400000,0.00,6.00000
0.00118600000,0.00,6.20000
0.00118800000,0.20000,6.20000
0.00119000000,0.00,6.20000
0.00119200000,0.00,6.00000
0.00119400000,0.00,6.20000
0.00119600000,0.00,6.00000
0.00119800000,0.00,6.00000
0.00120000000,0.00,6.20000
0.00120200000,0.00,6.00000
0.00120400000,0.00,6.00000
0.00120600000,0.00,6.00000
0.00120800000,0.20000,6.00000
0.00121000000,0.00,6.00000
0.00121200000,0.00,6.20000
0.00121400000,0.00,6.20000
0.00121600000,0.00,6.20000
0.00121800000,0.00,6.20000
0.00122000000,0.00,6.00000
0.00122200000,0.20000,6.20000
0.00122400000,0.00,6.20000
0.00122600000,0.00,6.20000
0.00122800000,0.00,6.20000
0.00123000000,0.00,6.00000
0.00123200000,0.00,6.20000
0.00123400000,0.00,6.20000
0.00123600000,0.20000,6.20000
0.00123800000,0.00,6.20000
0.00124000000,0.00,6.00000
0.00124200000,0.00,6.00000
0.00124400000,0.00,6.00000
0.00124600000,0.00,6.20000
0.00124800000,0.00,6.20000
0.00125000000,0.20000,6.20000
0.00125200000,0.00,6.00000
0.00125400000,0.20000,6.20000
0.00125600000,0.20000,6.00000
0.00125800000,0.00,6.00000
0.00126000000,0.00,6.00000
0.00126200000,0.00,6.20000
0.00126400000,0.20000,6.20000
0.00126600000,0.00,6.20000
0.00126800000,0.00,6.20000
0.00127000000,0.20000,6.20000
0.00127200000,0.00,6.20000
0.00127400000,0.00,6.20000
0.00127600000,0.00,6.20000
0.00127800000,0.00,6.20000
0.00128000000,0.00,6.20000
0.00128200000,0.00,6.20000
0.00128400000,0.00,6.20000
0.00128600000,0.20000,6.20000
0.00128800000,0.20000,6.20000
